600378.SH,2017/06/26,0,0.03,0,0
600379.SH,2004/07/12,0,0.1,0,0
600379.SH,2007/11/02,0.4136,0,0,0
600379.SH,2007/11/05,0.414,0,0,0
600379.SH,2009/04/24,0.2,0,0,0
600379.SH,2012/07/03,0.1,0,0,0
600379.SH,2013/07/18,0,0.013,0,0
600379.SH,2014/05/19,0,0.024,0,0
600379.SH,2017/07/14,0,0.046,0,0
600380.SH,2001/09/18,0,0.3,0,0
600380.SH,2002/06/03,0.5,0.3,0,0
600380.SH,2003/06/10,0,0.35,0,0
600380.SH,2003/11/17,0.5,0,0,0
600380.SH,2004/05/20,0,0.19,0,0
600380.SH,2005/06/01,0,0.11,0,0
600380.SH,2006/05/25,0,0.16,0,0
600380.SH,2006/11/24,0.38,0,0,0
600380.SH,2008/04/24,0.8,0.1,0,0
600380.SH,2009/06/08,0,0.12,0,0
600380.SH,2010/04/14,0.2,0,0,0
600380.SH,2012/05/16,0.2,0,0,0
600380.SH,2013/07/25,0,0.04,0,0
600380.SH,2014/07/10,0,0.04,0,0
600380.SH,2015/08/10,0,0.1,0,0
600380.SH,2016/07/06,0,0.1,0,0
600380.SH,2017/08/04,0,0.16,0,0
600381.SH,2002/07/05,0,0.065,0,0
600381.SH,2003/05/21,0,0.068,0,0
600381.SH,2004/07/19,1,0,0,0
600381.SH,2005/05/12,0.3,0,0,0
600381.SH,2006/11/24,0.224,0,0,0
600381.SH,2006/11/27,0.224,0,0,0
600381.SH,2011/08/25,0.5,0,0,0
600381.SH,2012/05/15,0.7,0,0,0
600382.SH,2001/05/16,0,0.138,0,0
600382.SH,2002/05/29,0,0.15,0,0
600382.SH,2003/06/19,0,0.15,0,0
600382.SH,2004/06/14,0,0.15,0,0
600382.SH,2005/06/17,0,0.05,0,0
600382.SH,2006/06/26,0.33,0,0,0
600382.SH,2006/06/30,0,0.05,0,0
600382.SH,2007/05/22,0,0.05,0,0
600382.SH,2007/10/19,1,0,0,0
600382.SH,2008/05/22,0,0.03,0,0
600382.SH,2009/05/26,0,0.03,0,0
600382.SH,2010/06/02,0,0.03,0,0
600382.SH,2011/05/24,0,0.03,0,0
600382.SH,2012/05/24,0,0.03,0,0
600382.SH,2013/05/20,0,0.03,0,0
600382.SH,2014/04/24,0,0.03,0,0
600382.SH,2015/05/25,0,0.03,0,0
600382.SH,2016/05/31,0,0.05,0,0
600382.SH,2017/05/19,0,0.035,0,0
600383.SH,2002/06/25,0,0.18,0,0
600383.SH,2003/05/29,0,0.25,0,0
600383.SH,2004/03/30,0,0.3,0,0
600383.SH,2005/05/30,0.8,0.33,0,0
600383.SH,2006/06/12,0,0.15,0,0
600383.SH,2006/08/24,0.25,0,0,0
600383.SH,2007/04/16,0,0.238,0,0
600383.SH,2008/04/02,1,0.05,0,0
600383.SH,2009/06/02,0.3,0.1,0,0
600383.SH,2010/05/04,0.8,0.1,0,0
600383.SH,2011/06/02,0,0.06,0,0
600383.SH,2012/06/08,0,0.068,0,0
600383.SH,2013/06/18,0,0.08,0,0
600383.SH,2014/07/02,0,0.16,0,0
600383.SH,2015/07/03,0,0.13,0,0
600383.SH,2016/07/27,0,0.42,0,0
600383.SH,2017/06/05,0,0.7,0,0
600385.SH,2001/09/20,1,0.05,0,0
600385.SH,2006/09/11,0.2083,0,0,0
600385.SH,2006/09/12,0.208,0,0,0
600386.SH,2001/07/31,0,0.1,0,0
600386.SH,2002/08/01,0,0.18,0,0
600386.SH,2003/07/18,0,0.32,0,0
600386.SH,2004/07/23,0,0.16,0,0
600386.SH,2005/08/12,0.6,0.06,0,0
600386.SH,2006/04/05,0.4,0,0,0
600386.SH,2013/05/22,0,0.26,0,0
600386.SH,2014/07/18,0,0.27,0,0
600386.SH,2015/06/26,0,0.28,0,0
600386.SH,2016/06/28,0,0.19,0,0
600386.SH,2017/08/24,1,0.12,0,0
600387.SH,2005/06/27,0,0.1,0,0
600387.SH,2006/07/25,0,0.15,0,0
600387.SH,2006/10/16,0.3,0,0,0
600387.SH,2007/06/11,0.5,0.1,0,0
600387.SH,2008/07/02,0,0.1,0,0
600387.SH,2009/07/16,0,0.1,0,0
600387.SH,2010/06/09,0.3,0.2,0,0
600387.SH,2013/07/11,0,0.05,0,0
600387.SH,2014/07/11,0,0.06,0,0
600387.SH,2015/07/14,0,0.1,0,0
600387.SH,2016/08/24,0,0.05,0,0
600387.SH,2017/07/12,0,0.06,0,0
600388.SH,2001/05/22,0,0.06,0,0
600388.SH,2002/06/25,0,0.07,0,0
600388.SH,2003/07/21,0,0.07,0,0
600388.SH,2004/07/05,0,0.1,0,0
600388.SH,2005/07/20,0,0.12,0,0
600388.SH,2006/05/15,0.28,0,0,0
600388.SH,2006/08/04,0,0.14,0,0
600388.SH,2007/07/02,0,0.37,0,0
600388.SH,2008/07/21,0,0.33,0,0
600388.SH,2009/04/01,0,0.45,0,0
600388.SH,2010/07/02,0,0.5,0,0
600388.SH,2011/07/01,0,0.48,0,0
600388.SH,2012/07/03,0,0.5,0,0
600388.SH,2013/06/03,1,0.4,0,0
600388.SH,2014/07/29,0,0.33,0,0
600388.SH,2015/06/05,1.5,0.33,0,0
600388.SH,2016/07/08,0,0.16,0,0
600388.SH,2017/07/18,0,0.19,0,0
600389.SH,2001/05/10,0,0.1,0,0
600389.SH,2002/05/28,0.2,0.05,0,0
600389.SH,2003/06/13,0,0.05,0,0
600389.SH,2004/06/03,0.1,0.1,0,0
600389.SH,2005/06/10,0,0.1,0,0
600389.SH,2006/05/25,0.35,0,0,0
600389.SH,2006/06/09,0,0.1,0,0
600389.SH,2007/05/30,0,0.13,0,0
600389.SH,2008/05/09,0,0.1,0,0
600389.SH,2009/05/08,0,0.1,0,0
600389.SH,2013/05/24,0,0.16,0,0
600389.SH,2014/06/19,0,0.47,0,0
600389.SH,2015/06/19,0,0.31,0,0
600389.SH,2016/06/02,0.5,0.03,0,0
600389.SH,2017/06/15,0,0.053,0,0
600390.SH,2001/06/05,0,0.1,0,0
600390.SH,2002/07/12,0,0.15,0,0
600390.SH,2003/07/09,0,0.14,0,0
600390.SH,2006/04/20,0.5,0,0,0
600390.SH,2007/06/01,0.5,0.04,0,0
600390.SH,2008/06/03,0,0.05,0,0
600390.SH,2009/06/11,0,0.02,0,0
600390.SH,2013/07/09,1,0,0,0
600391.SH,2002/05/13,0,0.21,0,0
600391.SH,2003/08/28,0,0.17,0,0
600391.SH,2004/05/13,0,0.15,0,0
600391.SH,2005/04/25,0,0.05,0,0
600391.SH,2006/04/18,0,0.05,0,0
600391.SH,2006/08/07,0.172,0,0,0
600391.SH,2007/04/11,0,0.14,0,0
600391.SH,2008/05/22,0,0.25,0,0
600391.SH,2009/05/19,0,0.26,0,0
600391.SH,2012/06/25,0.8,0.06,0,0
600391.SH,2013/05/20,0,0.04,0,0
600391.SH,2014/06/23,0,0.03,0,0
600391.SH,2015/06/19,0,0.03,0,0
600391.SH,2016/06/16,0,0.03,0,0
600392.SH,2004/06/30,0,0.15,0,0
600392.SH,2005/07/18,0.5,0.05,0,0
600392.SH,2005/11/10,0.35,0,0,0
600392.SH,2006/07/20,0,0.02,0,0
600392.SH,2007/10/12,0.45,0.03,0,0
600392.SH,2015/09/30,1.5,0.2,0,0
600392.SH,2017/07/19,0,0.02,0,0
600393.SH,2001/11/16,1,0.1,0,0
600393.SH,2005/06/16,0.5,0.1,0,0
600393.SH,2005/11/07,0.3,0,0,0
600393.SH,2006/07/06,0,0.05,0,0
600393.SH,2007/07/16,0,0.05,0,0
600393.SH,2010/06/21,0,0.1,0,0
600393.SH,2013/06/06,0,0.05,0,0
600393.SH,2014/06/13,0,0.1,0,0
600393.SH,2015/04/23,0,0.1,0,0
600393.SH,2016/06/29,0,0.1,0,0
600393.SH,2017/04/17,1,0.04,0,0
600395.SH,2002/07/30,0,0.1,0,0
600395.SH,2003/08/11,0,0.1,0,0
600395.SH,2004/06/22,0,0.1,0,0
600395.SH,2005/06/17,0,0.1,0,0
600395.SH,2006/07/27,0,0.1,0,0
600395.SH,2006/07/28,0.32,0,0,0
600395.SH,2007/06/26,0,0.12,0,0
600395.SH,2008/07/28,0.6,0.14,0,0
600395.SH,2009/06/15,0,0.58,0,0
600395.SH,2010/07/12,0,0.45,0,0
600395.SH,2011/07/18,0,0.85,0,0
600395.SH,2012/07/16,0.5,0.85,0,0
600395.SH,2013/07/11,0,0.45,0,0
600395.SH,2014/07/24,0,0.3,0,0
600395.SH,2015/07/29,0,0.16,0,0
600395.SH,2016/08/15,0,0.01,0,0
600395.SH,2017/07/21,0,0.24,0,0
600396.SH,2004/05/27,0.7,0.05,0,0
600396.SH,2005/05/25,0,0.025,0,0
600396.SH,2005/10/31,0.38,0,0,0
600396.SH,2006/08/02,0,0.02,0,0
600396.SH,2007/06/06,0,0.025,0,0
600396.SH,2007/09/13,0.3,0,0,0
600396.SH,2008/07/11,0,0.02,0,0
600396.SH,2009/06/18,0,0.02,0,0
600396.SH,2010/05/28,0,0.02,0,0
600396.SH,2012/08/13,0,0.03,0,0
600396.SH,2013/07/25,0,0.1,0,0
600396.SH,2014/05/16,1,0.15,0,0
600396.SH,2015/07/15,0,0.1,0,0
600396.SH,2016/07/12,0,0.055,0,0
600396.SH,2017/07/26,0,0.005,0,0
600397.SH,2003/07/01,0,0.1,0,0
600397.SH,2004/07/01,0,0.14,0,0
600397.SH,2005/07/05,0,0.05,0,0
600397.SH,2006/08/29,0.6154,0,0,0
600397.SH,2006/08/30,0.615,0,0,0
600397.SH,2012/11/05,0,0.5,0,0
600397.SH,2013/05/17,1,0,0,0
600397.SH,2014/06/24,0,0.5,0,0
600398.SH,2001/06/13,0,0.2,0,0
600398.SH,2001/09/28,0.7,0,0,0
600398.SH,2002/04/16,0.3,0.015,0,0
600398.SH,2003/12/29,0,0,0.231,6.79
600398.SH,2004/06/15,0,0.1,0,0
600398.SH,2005/05/24,0,0.1,0,0
600398.SH,2005/08/05,0.3,0,0,0
600398.SH,2006/04/19,0,0.08,0,0
600398.SH,2008/06/17,1,0,0,0
600398.SH,2009/06/16,0,0.05,0,0
600398.SH,2010/06/22,0,0.03,0,0
600398.SH,2011/04/27,0,0.1,0,0
600398.SH,2012/06/01,0,0.05,0,0
600398.SH,2013/07/01,0,0.05,0,0
600398.SH,2014/05/21,0,0.19,0,0
600398.SH,2015/04/30,0,0.38,0,0
600398.SH,2016/05/31,0,0.33,0,0
600398.SH,2017/04/19,0,0.49,0,0
600399.SH,2001/06/07,0,0.05,0,0
600399.SH,2002/05/22,0,0.03,0,0
600399.SH,2006/03/20,0.34,0,0,0
600399.SH,2012/07/20,0,0.02,0,0
600399.SH,2013/07/23,0,0.02,0,0
600399.SH,2014/07/17,0,0.02,0,0
600399.SH,2015/06/10,1.5,0.05,0,0
600399.SH,2016/06/22,0,0.035,0,0
600400.SH,2001/06/19,0,0.05,0,0
600400.SH,2002/07/18,0,0.08,0,0
600400.SH,2003/06/24,0,0.1,0,0
600400.SH,2004/05/14,0,0.1,0,0
600400.SH,2005/05/27,0.4,0.11,0,0
600400.SH,2006/02/15,0.3,0,0,0
600400.SH,2006/05/31,0.3,0,0,0
600400.SH,2007/06/25,0.1,0.012,0,0
600400.SH,2008/05/26,0,0.02,0,0
600400.SH,2009/05/25,0,0.02,0,0
600400.SH,2010/06/09,0,0.02,0,0
600400.SH,2011/06/20,0.3,0.05,0,0
600400.SH,2012/05/21,0,0.02,0,0
600400.SH,2013/05/16,0,0.02,0,0
600400.SH,2014/05/15,0,0.03,0,0
600400.SH,2015/05/21,0,0.05,0,0
600400.SH,2016/03/29,1,0.05,0,0
600400.SH,2017/05/24,0.1,0.1,0,0
600401.SH,2004/06/04,1,0.05,0,0
600401.SH,2005/06/22,0.8,0,0,0
600401.SH,2005/11/24,0.45,0,0,0
600401.SH,2012/06/08,0,0.14,0,0
600401.SH,2013/05/28,0,0.74,0,0
600401.SH,2014/06/12,0.044,0,0,0
600401.SH,2015/05/28,2,0,0,0
600403.SH,2004/09/08,0.8,0,0,0
600403.SH,2006/04/24,0,0.05,0,0
600403.SH,2006/07/12,0.3,0,0,0
600403.SH,2010/05/11,0,0.02,0,0
600403.SH,2012/04/11,0,0.7,0,0
600403.SH,2013/06/17,1,0.45,0,0
600403.SH,2014/07/04,0,0.15,0,0
600403.SH,2015/07/17,0,0.015,0,0
600405.SH,2005/07/14,0.2,0.15,0,0
600405.SH,2006/02/09,0.38,0,0,0
600405.SH,2006/07/13,0,0.05,0,0
600405.SH,2007/06/25,1,0.05,0,0
600405.SH,2010/07/14,0,0.05,0,0
600405.SH,2011/07/05,0.2,0.05,0,0
600405.SH,2014/07/17,0.5,0.05,0,0
600405.SH,2016/07/19,0,0.04,0,0
600405.SH,2017/06/08,0,0,0.29944,4
600406.SH,2004/04/02,0.5,0.2,0,0
600406.SH,2004/10/14,0.3,0,0,0
600406.SH,2005/05/19,0,0.2,0,0
600406.SH,2006/05/31,0,0.1,0,0
600406.SH,2006/12/18,0.18,0,0,0
600406.SH,2007/03/27,0.2,0,0,0
600406.SH,2008/04/03,0,0.2,0,0
600406.SH,2009/04/28,0,0.1,0,0
600406.SH,2010/03/24,1,0.15,0,0
600406.SH,2011/03/25,1,0.1,0,0
600406.SH,2012/04/05,0.5,0.1,0,0
600406.SH,2013/06/06,0.4,0.21,0,0
600406.SH,2014/06/19,0,0.1,0,0
600406.SH,2015/06/02,0,0.16,0,0
600406.SH,2016/05/31,0,0.27,0,0
600406.SH,2017/06/22,0,0.3,0,0
600408.SH,2004/07/16,0.7,0.05,0,0
600408.SH,2005/06/01,0,0.125,0,0
600408.SH,2005/11/01,0.3,0,0,0
600408.SH,2006/08/22,0,0.1,0,0
600408.SH,2007/07/25,0,0.05,0,0
600408.SH,2008/03/28,0.8,0,0,0
600408.SH,2009/05/25,0,0.05,0,0
600409.SH,2004/06/11,0,0.1,0,0
600409.SH,2005/07/01,0.2,0.15,0,0
600409.SH,2005/12/07,0.34,0,0,0
600409.SH,2006/05/31,0.3,0.13,0,0
600409.SH,2007/05/22,0,0.11,0,0
600409.SH,2008/06/11,0.6,0.24,0,0
600409.SH,2009/06/15,0,0.025,0,0
600409.SH,2011/04/22,0,0.12,0,0
600409.SH,2012/07/23,0,0.12,0,0
600409.SH,2012/09/28,0.5,0,0,0
600409.SH,2013/07/22,0,0.02,0,0
600409.SH,2014/06/18,0,0.08,0,0
600409.SH,2015/07/08,0,0.08,0,0
600409.SH,2016/06/23,0,0.08,0,0
600409.SH,2017/05/17,0,0.125,0,0
600410.SH,2005/05/18,0.3,0.5,0,0
600410.SH,2006/04/21,0.5,0.5,0,0
600410.SH,2006/05/19,0.28,0,0,0
600410.SH,2007/04/19,0.8,0.37,0,0
600410.SH,2008/05/08,0.2,0.2,0,0
600410.SH,2009/04/23,0.1,0.16,0,0
600410.SH,2010/06/04,0.1,0.15,0,0
600410.SH,2011/04/27,0,0.12,0,0
600410.SH,2012/06/12,0.2,0.12,0,0
600410.SH,2013/07/03,0,0.1,0,0
600410.SH,2014/07/04,0,0.055,0,0
600410.SH,2015/06/02,0,0.062,0,0
600410.SH,2016/05/11,0.4,0.05,0,0
600410.SH,2017/05/26,0,0.03,0,0
600415.SH,2003/07/08,0,0.1,0,0
600415.SH,2005/06/29,0,0.3,0,0
600415.SH,2006/08/14,0.084,0,0,0
600415.SH,2006/12/01,0,1.868,0,0
600415.SH,2008/09/08,1,0,0,0
600415.SH,2009/05/27,1,0.2,0,0
600415.SH,2010/04/27,1,0,0,0
600415.SH,2011/06/24,1,0,0,0
600415.SH,2012/06/07,0,0.1,0,0
600415.SH,2013/06/25,0,0.1,0,0
600415.SH,2014/07/11,0,0.1,0,0
600415.SH,2015/05/12,1,0.12,0,0
600415.SH,2016/06/20,0,0.05,0,0
600415.SH,2017/06/22,0,0.06,0,0
600416.SH,2003/05/28,0,0.22,0,0
600416.SH,2004/06/03,0,0.15,0,0
600416.SH,2005/04/22,0,0.19,0,0
600416.SH,2005/12/08,0.31,0,0,0
600416.SH,2006/05/19,0,0.2,0,0
600416.SH,2007/06/19,0,0.21,0,0
600416.SH,2008/06/13,0,0.08,0,0
600416.SH,2009/05/13,0,0.1,0,0
600416.SH,2010/04/23,0,0.15,0,0
600416.SH,2010/08/31,0,0,0.3,13.6
600416.SH,2011/06/13,1,0,0,0
600416.SH,2012/06/05,0,0.1,0,0
600416.SH,2014/07/09,0,0.03,0,0
600416.SH,2015/07/08,0,0.03,0,0
600416.SH,2016/05/12,0,0.03,0,0
600416.SH,2017/06/15,0,0.05,0,0
600418.SH,2001/10/25,0,0.1,0,0
600418.SH,2002/06/14,0,0.2,0,0
600418.SH,2003/05/30,0,0.25,0,0
600418.SH,2004/04/27,0,0.48,0,0
600418.SH,2004/10/28,0.8,0,0,0
600418.SH,2005/05/27,0,0.28,0,0
600418.SH,2005/12/13,1.1,0,0,0
600418.SH,2005/12/14,1.1,0,0,0
600418.SH,2006/05/31,0,0.18,0,0
600418.SH,2007/07/05,0.2,0.15,0,0
600418.SH,2008/06/20,0,0.08,0,0
600418.SH,2009/05/25,0,0.012,0,0
600418.SH,2010/06/22,0,0.1,0,0
600418.SH,2011/05/20,0,0.2,0,0
600418.SH,2012/06/19,0,0.15,0,0
600418.SH,2013/07/18,0,0.11,0,0
600418.SH,2014/05/21,0,0.22,0,0
600418.SH,2015/07/16,0,0.11,0,0
600418.SH,2016/06/02,0,0.18,0,0
600418.SH,2017/06/27,0,0.19,0,0
600419.SH,2002/06/19,0,0.05,0,0
600419.SH,2003/06/13,0,0.05,0,0
600419.SH,2004/06/11,0,0.05,0,0
600419.SH,2006/05/26,0.35,0,0,0
600420.SH,2005/06/15,0.5,0.2,0,0
600420.SH,2006/04/04,0.25,0,0,0
600420.SH,2006/05/25,1,0.2,0,0
600420.SH,2007/06/25,0,0.1,0,0
600420.SH,2008/04/11,0.1,0.1,0,0
600420.SH,2011/03/02,0,0.1,0,0
600420.SH,2012/07/11,0,0.1,0,0
600420.SH,2015/06/12,0,0.2,0,0
600420.SH,2016/06/24,0,0.05,0,0
600420.SH,2017/05/25,1,0.26,0,0
600421.SH,2005/07/20,0.2,0,0,0
600421.SH,2006/06/29,0.6,0,0,0
600421.SH,2006/06/30,0.6,0,0,0
600422.SH,2001/04/24,0,0.153,0,0
600422.SH,2002/05/31,0,0.27,0,0
600422.SH,2003/07/09,0,0.32,0,0
600422.SH,2004/07/21,0.6,0.25,0,0
600422.SH,2005/04/18,1,0.15,0,0
600422.SH,2006/03/21,0.3,0,0,0
600422.SH,2010/06/11,0,0.05,0,0
600422.SH,2011/04/13,0,0.15,0,0
600422.SH,2012/04/18,0,0.2,0,0
600422.SH,2013/05/27,0,0.3,0,0
600422.SH,2014/06/20,0,0.35,0,0
600422.SH,2015/04/30,0,0.17,0,0
600422.SH,2016/05/09,1,0.41,0,0
600422.SH,2017/05/19,0,0.18,0,0
600423.SH,2004/06/21,0.3,0.15,0,0
600423.SH,2005/04/12,0,0.15,0,0
600423.SH,2005/11/03,0.3,0,0,0
600423.SH,2006/04/18,0,0.1,0,0
600423.SH,2008/04/10,0.2,0.05,0,0
600423.SH,2010/05/26,0.5,0.1,0,0
600423.SH,2012/06/18,0,0.1,0,0
600423.SH,2013/06/25,0,0.06,0,0
600423.SH,2015/06/26,0,0.05,0,0
600425.SH,2004/05/24,0,0.13,0,0
600425.SH,2005/06/23,0,0.13,0,0
600425.SH,2006/01/09,0.35,0,0,0
600425.SH,2006/06/30,0,0.05,0,0
600425.SH,2007/06/25,0,0.1,0,0
600425.SH,2008/07/15,0.5,0.12,0,0
600425.SH,2009/05/18,0,0.2,0,0
600425.SH,2010/04/23,0,0.2,0,0
600425.SH,2010/08/31,0,0,0.3,6.4
600425.SH,2011/05/24,0,0.4,0,0
600425.SH,2012/09/18,0,0.35,0,0
600425.SH,2013/06/04,1,0.1,0,0
600425.SH,2014/06/19,0,0.05,0,0
600425.SH,2015/07/03,0,0.04,0,0
600426.SH,2003/05/30,0,0.12,0,0
600426.SH,2004/06/18,0,0.15,0,0
600426.SH,2005/03/22,0.5,0.1,0,0
600426.SH,2006/02/22,0.33,0,0,0
600426.SH,2006/06/13,0,0.1,0,0
600426.SH,2007/06/04,0,0.1,0,0
600426.SH,2007/11/05,0.5,0,0,0
600426.SH,2009/05/25,0,0.1,0,0
600426.SH,2010/05/12,0,0.1,0,0
600426.SH,2011/08/12,0.5,0.1,0,0
600426.SH,2013/07/04,0,0.15,0,0
600426.SH,2014/05/26,0,0.08,0,0
600426.SH,2015/06/23,0,0.15,0,0
600426.SH,2016/06/23,0.3,0.1,0,0
600426.SH,2017/06/08,0.3,0.1,0,0
600428.SH,2003/06/12,0,0.13,0,0
600428.SH,2003/10/16,0,0.1,0,0
600428.SH,2004/07/14,0.3,0,0,0
600428.SH,2005/05/16,0.4,0.3,0,0
600428.SH,2005/10/10,0,0.35,0,0
600428.SH,2005/12/09,0.3,0,0,0
600428.SH,2006/06/15,0,0.2,0,0
600428.SH,2007/07/19,0,0.4,0,0
600428.SH,2008/05/22,0,0.7,0,0
600428.SH,2008/09/23,1,0.2,0,0
600428.SH,2009/07/06,0,0.2,0,0
600428.SH,2011/01/13,0,0,0.3,5.56
600428.SH,2011/08/24,0,0.04,0,0
600428.SH,2012/07/18,0,0.02,0,0
600428.SH,2015/07/16,0,0.02,0,0
600428.SH,2016/08/10,0,0.01,0,0
600429.SH,2004/06/21,0,0.015,0,0
600429.SH,2006/04/19,0.42,0,0,0
600432.SH,2004/05/24,0,0.2,0,0
600432.SH,2005/06/28,0,0.3,0,0
600432.SH,2006/03/15,0.27,0,0,0
600432.SH,2006/07/06,0.2,0.1,0,0
600432.SH,2007/05/17,0,0.25,0,0
600432.SH,2008/05/06,1,0.2,0,0
600432.SH,2009/05/18,0.5,0.1,0,0
600432.SH,2010/06/01,0,0.1,0,0
600432.SH,2011/07/15,0,0.1,0,0
600432.SH,2014/05/21,0,0.05,0,0
600433.SH,2004/07/02,0,0.15,0,0
600433.SH,2005/07/07,0,0.1,0,0
600433.SH,2006/05/24,0.32,0,0,0
600433.SH,2006/07/24,0,0.05,0,0
600433.SH,2010/04/26,0.3,0.03,0,0
600433.SH,2011/04/13,0.2,0.03,0,0
600433.SH,2012/05/30,0.4,0.06,0,0
600433.SH,2013/04/22,1,0.12,0,0
600433.SH,2014/08/11,0,0.04,0,0
600433.SH,2015/05/22,0,0.03,0,0
600433.SH,2016/05/31,0,0.01,0,0
600433.SH,2017/05/26,0,0.038,0,0
600435.SH,2004/06/15,0,0.1,0,0
600435.SH,2005/07/15,0,0.05,0,0
600435.SH,2006/05/22,0.33,0,0,0
600435.SH,2006/06/16,0.6,0.05,0,0
600435.SH,2009/02/24,1,0,0,0
600435.SH,2010/03/17,0.5,0.2,0,0
600435.SH,2013/06/04,0,0.1,0,0
600435.SH,2014/06/27,0,0.05,0,0
600435.SH,2015/07/14,0,0.05,0,0
600435.SH,2016/06/27,1,0.05,0,0
600435.SH,2017/06/26,0,0.025,0,0
600436.SH,2004/05/28,0,0.42,0,0
600436.SH,2005/05/30,0,0.26,0,0
600436.SH,2006/04/27,0,0.5,0,0
600436.SH,2006/05/22,0.28,0,0,0
600436.SH,2007/05/28,0,0.4,0,0
600436.SH,2008/07/04,0,0.5,0,0
600436.SH,2009/06/11,0,0.55,0,0
600436.SH,2010/06/22,0,0.5,0,0
600436.SH,2011/06/23,0,0.7,0,0
600436.SH,2012/05/31,0,0.7,0,0
600436.SH,2013/06/03,0,0.8,0,0
600436.SH,2013/07/01,0,0,0.15,37.14
600436.SH,2014/06/26,0,1.1,0,0
600436.SH,2015/06/04,1.5,0.9,0,0
600436.SH,2016/05/24,0.5,0.35,0,0
600436.SH,2017/06/12,0,0.27,0,0
600438.SH,2005/07/08,0,0.35,0,0
600438.SH,2006/03/03,0.15,0,0,0
600438.SH,2006/05/22,1,0.056,0,0
600438.SH,2007/05/22,1,0.04,0,0
600438.SH,2012/07/03,0,0.06,0,0
600438.SH,2013/05/22,0,0.1,0,0
600438.SH,2014/06/17,0,0.3,0,0
600438.SH,2015/05/19,0,0.2,0,0
600438.SH,2016/05/19,1,0.12,0,0
600438.SH,2017/06/15,0,0.08,0,0
600439.SH,2004/05/21,0.1,0.4,0,0
600439.SH,2005/05/20,0.3,0.2,0,0
600439.SH,2005/11/08,0.35,0,0,0
600439.SH,2006/06/19,0.2,0.2,0,0
600439.SH,2007/04/12,0.25,0.2,0,0
600439.SH,2008/04/11,1,0.1,0,0
600439.SH,2009/05/26,0.3,0.07,0,0
600439.SH,2010/04/16,0.2,0.08,0,0
600439.SH,2011/05/13,0,0.1,0,0
600439.SH,2012/06/04,0.2,0.1,0,0
600439.SH,2013/06/03,0,0.08,0,0
600439.SH,2014/05/16,0,0.08,0,0
600439.SH,2015/06/08,0,0.04,0,0
600439.SH,2016/06/16,0,0.05,0,0
600439.SH,2017/06/09,0.2,0.06,0,0
600444.SH,2004/06/10,0,0.1,0,0
600444.SH,2005/12/26,0.32,0,0,0
600444.SH,2008/06/11,0.5,0,0,0
600446.SH,2005/06/27,0,0.25,0,0
600446.SH,2006/04/07,0.32,0,0,0
600446.SH,2006/08/24,1,0,0,0
600446.SH,2009/05/22,0,0.25,0,0
600446.SH,2011/09/23,0.9,0,0,0
600446.SH,2012/08/23,0,0.1,0,0
600446.SH,2013/04/22,0,0.028,0,0
600446.SH,2014/05/05,0,0.084,0,0
600446.SH,2015/05/26,0,0.116,0,0
600446.SH,2015/09/17,2,0.112,0,0
600446.SH,2016/05/20,0,0.057,0,0
600446.SH,2017/07/20,0,0.085,0,0
600448.SH,2002/07/31,0,0.1,0,0
600448.SH,2006/06/28,0.8,0,0,0
600448.SH,2006/06/29,0.8,0,0,0
600449.SH,2004/05/24,0,0.12,0,0
600449.SH,2005/05/23,0,0.15,0,0
600449.SH,2006/06/06,0,0.15,0,0
600449.SH,2006/08/14,0.442,0,0,0
600449.SH,2006/08/15,0.442,0,0,0
600449.SH,2007/06/06,0,0.15,0,0
600449.SH,2008/04/01,0,0.18,0,0
600449.SH,2009/05/25,0,0.25,0,0
600449.SH,2010/06/09,0,0.2,0,0
600449.SH,2012/05/21,1,0.45,0,0
600449.SH,2013/05/20,0,0.05,0,0
600449.SH,2014/05/22,0,0.19,0,0
600449.SH,2015/06/05,0,0.18,0,0
600449.SH,2016/05/27,0,0.02,0,0
600449.SH,2017/05/26,0,0.04,0,0
600452.SH,2005/05/25,0,0.2,0,0
600452.SH,2006/01/11,0.32,0,0,0
600452.SH,2006/05/24,0,0.2,0,0
600452.SH,2007/06/11,0,0.2,0,0
600452.SH,2008/04/30,0,0.2,0,0
600452.SH,2009/06/05,0,0.04,0,0
600452.SH,2015/05/15,0,0.2,0,0
600452.SH,2016/06/17,0,0.35,0,0
600452.SH,2017/06/28,0,0.16,0,0
600455.SH,2006/07/25,0.13,0,0,0
600456.SH,2003/05/28,0,0.15,0,0
600456.SH,2004/06/14,0,0.25,0,0
600456.SH,2005/05/25,0,0.2,0,0
600456.SH,2005/12/30,0.26,0,0,0
600456.SH,2006/06/14,0,0.3,0,0
600456.SH,2006/09/20,0.8,0,0,0
600456.SH,2007/06/04,0,0.31,0,0
600456.SH,2008/07/07,0,0.47,0,0
600456.SH,2009/06/15,0,0.25,0,0
600456.SH,2010/05/07,0,0.25,0,0
600456.SH,2011/06/13,0,0.1,0,0
600456.SH,2012/05/09,0,0.05,0,0
600456.SH,2013/05/16,0,0.05,0,0
600456.SH,2014/06/18,0,0.05,0,0
600456.SH,2015/06/24,0,0.05,0,0
600456.SH,2016/07/08,0,0.05,0,0
600456.SH,2017/06/22,0,0.05,0,0
600458.SH,2003/07/03,0,0.1,0,0
600458.SH,2004/03/03,1,0.05,0,0
